model-1644510502,1644510517.523,0.83,0.14,0.74,0.1818
model-1644510502,1644510517.54,0.77,0.1752,0.73,0.1712
model-1644510502,1644510517.558,0.81,0.1382,0.8,0.1396
model-1644510502,1644510517.575,0.62,0.2401,0.78,0.1611
model-1644510502,1644510517.593,0.67,0.1788,0.78,0.1792
model-1644510502,1644510517.614,0.77,0.1592,0.75,0.1679
model-1644510502,1644510517.631,0.74,0.1734,0.79,0.1578
model-1644510502,1644510517.647,0.78,0.1665,0.79,0.1528
model-1644510502,1644510517.666,0.77,0.1707,0.76,0.1543
model-1644510502,1644510517.683,0.8,0.1527,0.78,0.1576
model-1644510502,1644510517.7,0.78,0.149,0.74,0.1734
model-1644510502,1644510517.721,0.77,0.1657,0.75,0.1431
model-1644510502,1644510517.738,0.85,0.1019,0.78,0.1484
model-1644510502,1644510517.754,0.81,0.1256,0.83,0.1339
model-1644510502,1644510517.77,0.71,0.1924,0.82,0.151
model-1644510502,1644510517.787,0.74,0.1715,0.78,0.167
model-1644510502,1644510517.803,0.74,0.1612,0.74,0.1815
model-1644510502,1644510517.822,0.74,0.1482,0.78,0.1538
model-1644510502,1644510517.838,0.74,0.1474,0.78,0.182
model-1644510502,1644510517.85,0.83,0.1598,0.82,0.1335
model-1644510502,1644510517.874,0.79,0.1499,0.77,0.1521
model-1644510502,1644510517.89,0.81,0.1411,0.77,0.1754
model-1644510502,1644510517.907,0.89,0.105,0.73,0.177
model-1644510502,1644510517.923,0.81,0.1298,0.8,0.143
model-1644510502,1644510517.941,0.83,0.1294,0.78,0.1653
model-1644510502,1644510517.957,0.75,0.1696,0.79,0.154
model-1644510502,1644510517.976,0.74,0.1655,0.72,0.1764
model-1644510502,1644510517.992,0.74,0.1737,0.76,0.155
model-1644510502,1644510518.008,0.75,0.1662,0.8,0.1295
model-1644510502,1644510518.024,0.79,0.1751,0.79,0.1498
model-1644510502,1644510518.04,0.76,0.1664,0.83,0.1394
model-1644510502,1644510518.056,0.7,0.1811,0.8,0.1388
model-1644510502,1644510518.072,0.79,0.166,0.77,0.1705
model-1644510502,1644510518.09,0.79,0.1667,0.83,0.1316
model-1644510502,1644510518.106,0.68,0.1825,0.88,0.1085
model-1644510502,1644510518.122,0.76,0.1582,0.84,0.1316
model-1644510502,1644510518.138,0.71,0.1828,0.77,0.1786
model-1644510502,1644510518.153,0.76,0.1618,0.71,0.1891
model-1644510502,1644510518.169,0.81,0.1514,0.75,0.1605
model-1644510502,1644510518.185,0.79,0.1341,0.72,0.1835
model-1644510502,1644510518.204,0.81,0.1532,0.8,0.1349
model-1644510502,1644510518.219,0.79,0.1399,0.79,0.1426
model-1644510502,1644510518.235,0.82,0.1379,0.75,0.1517
model-1644510502,1644510518.252,0.78,0.1579,0.82,0.1446
model-1644510502,1644510518.268,0.75,0.1581,0.68,0.208
model-1644510502,1644510518.284,0.77,0.1506,0.8,0.1502
model-1644510502,1644510518.303,0.7,0.1887,0.78,0.1526
model-1644510502,1644510518.322,0.74,0.1732,0.81,0.1458
model-1644510502,1644510518.337,0.82,0.1256,0.72,0.1955
model-1644510502,1644510518.356,0.79,0.1583,0.79,0.1647
model-1644510502,1644510518.374,0.75,0.1675,0.83,0.1186
model-1644510502,1644510518.39,0.79,0.152,0.75,0.1617
model-1644510502,1644510518.405,0.78,0.1565,0.83,0.1489
model-1644510502,1644510518.421,0.82,0.1551,0.78,0.1459
model-1644510502,1644510518.44,0.79,0.1528,0.78,0.1667
model-1644510502,1644510518.455,0.76,0.1618,0.86,0.1072
model-1644510502,1644510518.472,0.8,0.1509,0.79,0.1602
model-1644510502,1644510518.489,0.79,0.1435,0.81,0.1374
model-1644510502,1644510518.505,0.76,0.1681,0.85,0.117
model-1644510502,1644510518.521,0.79,0.1518,0.77,0.157
model-1644510502,1644510518.538,0.76,0.1481,0.83,0.1316
model-1644510502,1644510518.558,0.77,0.1568,0.74,0.1556
model-1644510502,1644510518.574,0.75,0.1689,0.82,0.1375
model-1644510502,1644510518.591,0.77,0.1754,0.81,0.1341
model-1644510502,1644510518.607,0.84,0.107,0.87,0.0997
model-1644510502,1644510518.624,0.77,0.1632,0.81,0.151
model-1644510502,1644510518.64,0.82,0.1372,0.76,0.1629
model-1644510502,1644510518.659,0.79,0.1594,0.75,0.1638
model-1644510502,1644510518.676,0.73,0.1803,0.76,0.1746
model-1644510502,1644510518.693,0.78,0.1656,0.79,0.1418
model-1644510502,1644510518.711,0.79,0.1628,0.78,0.1392
model-1644510502,1644510518.729,0.72,0.1983,0.8,0.1367
model-1644510502,1644510518.746,0.71,0.206,0.78,0.1569
model-1644510502,1644510518.765,0.77,0.1456,0.76,0.1579
model-1644510502,1644510518.781,0.8,0.1486,0.83,0.144
model-1644510502,1644510518.798,0.78,0.1715,0.87,0.107
model-1644510502,1644510518.814,0.78,0.1634,0.8,0.1309
model-1644510502,1644510518.83,0.71,0.1546,0.8,0.1482
model-1644510502,1644510518.847,0.76,0.1571,0.78,0.1536
model-1644510502,1644510518.867,0.76,0.1606,0.77,0.1674
model-1644510502,1644510518.883,0.81,0.1373,0.79,0.1262
model-1644510502,1644510518.9,0.76,0.1863,0.78,0.1601
model-1644510502,1644510518.916,0.77,0.1396,0.84,0.1248
model-1644510502,1644510518.933,0.81,0.1508,0.81,0.1472
model-1644510502,1644510518.948,0.79,0.1498,0.78,0.1692
model-1644510502,1644510518.967,0.83,0.1304,0.72,0.185
model-1644510502,1644510518.983,0.72,0.163,0.78,0.1548
model-1644510502,1644510519.0,0.81,0.1425,0.78,0.1519
model-1644510502,1644510519.017,0.74,0.1764,0.77,0.1482
model-1644510502,1644510519.033,0.78,0.1527,0.78,0.1437
model-1644510502,1644510519.049,0.76,0.163,0.78,0.1584
model-1644510502,1644510519.068,0.71,0.1766,0.84,0.1364
model-1644510502,1644510519.083,0.77,0.1612,0.78,0.1621
model-1644510502,1644510519.099,0.82,0.1433,0.77,0.1719
model-1644510502,1644510519.115,0.75,0.1609,0.79,0.153
model-1644510502,1644510519.131,0.73,0.1933,0.79,0.1579
model-1644510502,1644510519.147,0.87,0.1181,0.79,0.1496
model-1644510502,1644510519.162,0.8,0.1525,0.72,0.1773
model-1644510502,1644510519.181,0.83,0.1366,0.77,0.1494
model-1644510502,1644510519.197,0.79,0.1174,0.74,0.179
model-1644510502,1644510519.213,0.72,0.1774,0.77,0.1709
model-1644510502,1644510519.229,0.76,0.1452,0.76,0.1619
model-1644510502,1644510519.245,0.73,0.1785,0.69,0.1909
model-1644510502,1644510519.261,0.78,0.1576,0.73,0.1704
model-1644510502,1644510519.276,0.78,0.1504,0.76,0.161
model-1644510502,1644510519.297,0.72,0.1936,0.72,0.184
model-1644510502,1644510519.313,0.73,0.1659,0.8,0.1344
model-1644510502,1644510519.329,0.79,0.1355,0.74,0.1779
model-1644510502,1644510519.345,0.78,0.1601,0.75,0.1813
model-1644510502,1644510519.36,0.73,0.1647,0.73,0.1876
model-1644510502,1644510519.381,0.78,0.1438,0.74,0.1621
model-1644510502,1644510519.397,0.79,0.1397,0.75,0.1505
model-1644510502,1644510519.416,0.77,0.1499,0.72,0.1641
model-1644510502,1644510519.431,0.76,0.1534,0.69,0.1968
model-1644510502,1644510519.447,0.74,0.1674,0.73,0.1645
model-1644510502,1644510519.463,0.8,0.1634,0.78,0.1656
model-1644510502,1644510519.479,0.81,0.1316,0.8,0.1559
model-1644510502,1644510519.495,0.75,0.1729,0.78,0.147
model-1644510502,1644510519.511,0.86,0.1189,0.78,0.165
model-1644510502,1644510519.53,0.76,0.1747,0.77,0.1437
model-1644510502,1644510519.548,0.77,0.1607,0.73,0.169
model-1644510502,1644510519.564,0.81,0.1331,0.78,0.1449
model-1644510502,1644510519.58,0.8,0.1448,0.83,0.1334
model-1644510502,1644510519.596,0.76,0.1501,0.83,0.1137
model-1644510502,1644510519.612,0.72,0.1858,0.82,0.126
model-1644510502,1644510519.628,0.78,0.1487,0.77,0.171
model-1644510502,1644510519.646,0.77,0.1653,0.78,0.155
model-1644510502,1644510519.662,0.79,0.1584,0.77,0.1498
model-1644510502,1644510519.678,0.76,0.1666,0.78,0.1722
model-1644510502,1644510519.694,0.72,0.1802,0.74,0.1653
model-1644510502,1644510519.711,0.84,0.1229,0.82,0.1373
model-1644510502,1644510519.728,0.78,0.1582,0.8,0.1607
model-1644510502,1644510519.744,0.8,0.1416,0.81,0.1325
model-1644510502,1644510519.763,0.73,0.158,0.81,0.1358
model-1644510502,1644510519.779,0.83,0.1375,0.76,0.1774
model-1644510502,1644510519.795,0.81,0.1451,0.8,0.1343
model-1644510502,1644510519.812,0.77,0.1577,0.74,0.1734
model-1644510502,1644510519.829,0.74,0.1755,0.77,0.1575
model-1644510502,1644510519.845,0.82,0.1297,0.78,0.154
model-1644510502,1644510519.861,0.84,0.1112,0.77,0.1587
model-1644510502,1644510519.879,0.8,0.1543,0.74,0.175
model-1644510502,1644510519.895,0.8,0.1476,0.79,0.1592
model-1644510502,1644510519.912,0.77,0.1568,0.79,0.1365
model-1644510502,1644510519.927,0.79,0.1331,0.79,0.1632
model-1644510502,1644510519.943,0.76,0.1566,0.78,0.1625
model-1644510502,1644510519.961,0.78,0.1494,0.79,0.1542
model-1644510502,1644510519.977,0.81,0.1504,0.83,0.1204
model-1644510502,1644510519.998,0.76,0.1612,0.8,0.1525
model-1644510502,1644510520.016,0.82,0.1438,0.78,0.1462
model-1644510502,1644510520.033,0.74,0.1697,0.68,0.2146
model-1644510502,1644510520.051,0.8,0.1309,0.71,0.1889
model-1644510502,1644510520.068,0.78,0.1437,0.79,0.1363
model-1644510502,1644510520.086,0.75,0.1542,0.79,0.1575
model-1644510502,1644510520.103,0.81,0.1399,0.83,0.1303
model-1644510502,1644510520.124,0.79,0.147,0.77,0.153
model-1644510502,1644510520.141,0.76,0.1602,0.78,0.1469
model-1644510502,1644510520.158,0.82,0.1423,0.79,0.1282
model-1644510502,1644510520.175,0.79,0.1524,0.82,0.1226
model-1644510502,1644510520.192,0.81,0.1448,0.79,0.136
model-1644510502,1644510520.211,0.75,0.1763,0.67,0.2029
model-1644510502,1644510520.233,0.83,0.1367,0.81,0.1407
model-1644510502,1644510520.25,0.83,0.1124,0.76,0.1525
model-1644510502,1644510520.267,0.87,0.1159,0.84,0.1268
model-1644510502,1644510520.284,0.72,0.1887,0.78,0.1743
model-1644510502,1644510520.301,0.83,0.133,0.76,0.1449
model-1644510502,1644510520.318,0.75,0.16,0.77,0.1576
model-1644510502,1644510520.338,0.79,0.1359,0.76,0.1688
model-1644510502,1644510520.356,0.72,0.183,0.78,0.1469
model-1644510502,1644510520.373,0.8,0.158,0.75,0.1593
model-1644510502,1644510520.395,0.83,0.1434,0.84,0.1337
model-1644510502,1644510520.414,0.84,0.1197,0.77,0.1597
model-1644510502,1644510520.43,0.8,0.1329,0.71,0.1747
model-1644510502,1644510520.449,0.79,0.1278,0.76,0.1616
model-1644510502,1644510520.465,0.8,0.1405,0.77,0.1313
model-1644510502,1644510520.481,0.83,0.1461,0.85,0.1269
model-1644510502,1644510520.497,0.81,0.1431,0.81,0.1577
model-1644510502,1644510520.513,0.74,0.1643,0.74,0.1669
model-1644510502,1644510520.529,0.79,0.1473,0.73,0.193
model-1644510502,1644510520.546,0.89,0.1085,0.77,0.1558
model-1644510502,1644510520.564,0.82,0.1285,0.68,0.2024
model-1644510502,1644510520.58,0.76,0.1588,0.78,0.1411
model-1644510502,1644510520.596,0.75,0.1746,0.78,0.1474
model-1644510502,1644510520.612,0.75,0.1507,0.78,0.1367
model-1644510502,1644510520.628,0.78,0.1654,0.78,0.1454
model-1644510502,1644510520.646,0.77,0.1635,0.76,0.1686
model-1644510502,1644510520.664,0.88,0.0923,0.8,0.1288
model-1644510502,1644510520.681,0.75,0.1825,0.78,0.1534
model-1644510502,1644510520.697,0.75,0.1736,0.79,0.134
model-1644510502,1644510520.714,0.75,0.17,0.76,0.163
model-1644510502,1644510520.73,0.81,0.1466,0.85,0.1075
model-1644510502,1644510520.746,0.79,0.1546,0.77,0.1584
model-1644510502,1644510520.762,0.76,0.1703,0.78,0.1534
model-1644510502,1644510520.781,0.79,0.1566,0.72,0.1776
model-1644510502,1644510520.796,0.74,0.1886,0.8,0.1632
model-1644510502,1644510520.812,0.77,0.162,0.77,0.1656
model-1644510502,1644510520.828,0.81,0.1347,0.74,0.1683
model-1644510502,1644510520.844,0.7,0.1937,0.79,0.144
model-1644510502,1644510520.86,0.78,0.1472,0.76,0.176
model-1644510502,1644510520.877,0.73,0.1556,0.78,0.1372
model-1644510502,1644510520.896,0.86,0.1196,0.79,0.1486
model-1644510502,1644510520.912,0.78,0.1424,0.76,0.1608
model-1644510502,1644510520.928,0.77,0.1562,0.8,0.1532
model-1644510502,1644510520.944,0.73,0.1692,0.8,0.1438
model-1644510502,1644510520.96,0.89,0.1122,0.74,0.189
model-1644510502,1644510520.976,0.79,0.1491,0.77,0.1547
model-1644510502,1644510520.992,0.78,0.1653,0.77,0.1666
model-1644510502,1644510521.011,0.77,0.1517,0.68,0.1911
model-1644510502,1644510521.027,0.83,0.1267,0.72,0.1876
model-1644510502,1644510521.043,0.81,0.1371,0.74,0.1801
model-1644510502,1644510521.059,0.8,0.1419,0.77,0.1584
model-1644510502,1644510521.075,0.82,0.1288,0.76,0.168
model-1644510502,1644510521.091,0.82,0.1369,0.76,0.1562
model-1644510502,1644510521.106,0.75,0.1901,0.76,0.1391
model-1644510502,1644510521.125,0.81,0.1514,0.87,0.1057
model-1644510502,1644510521.142,0.75,0.1677,0.8,0.1364
model-1644510502,1644510521.158,0.81,0.1351,0.77,0.1772
model-1644510502,1644510521.175,0.83,0.1338,0.76,0.1638
model-1644510502,1644510521.191,0.76,0.1437,0.79,0.1492
model-1644510502,1644510521.209,0.71,0.1986,0.82,0.1265
model-1644510502,1644510521.225,0.79,0.1511,0.72,0.177
model-1644510502,1644510521.244,0.83,0.122,0.76,0.1657
model-1644510502,1644510521.259,0.79,0.1577,0.76,0.1711
model-1644510502,1644510521.275,0.8,0.1503,0.72,0.1883
model-1644510502,1644510521.291,0.74,0.1807,0.81,0.1503
model-1644510502,1644510521.307,0.78,0.1335,0.71,0.1948
model-1644510502,1644510521.323,0.8,0.1544,0.72,0.1859
model-1644510502,1644510521.338,0.74,0.1698,0.77,0.1382
model-1644510502,1644510521.357,0.81,0.1277,0.74,0.1502
model-1644510502,1644510521.373,0.72,0.2096,0.77,0.161
model-1644510502,1644510521.389,0.68,0.1962,0.72,0.1771
model-1644510502,1644510521.407,0.75,0.1771,0.83,0.1027
model-1644510502,1644510521.426,0.76,0.1784,0.79,0.1481
model-1644510502,1644510521.442,0.78,0.1766,0.72,0.1937
model-1644510502,1644510521.458,0.71,0.177,0.82,0.1536
model-1644510502,1644510521.478,0.69,0.1868,0.81,0.1463
model-1644510502,1644510521.497,0.8,0.1377,0.77,0.1541
model-1644510502,1644510521.515,0.82,0.14,0.79,0.1462
model-1644510502,1644510521.533,0.87,0.0974,0.75,0.1702
model-1644510502,1644510521.55,0.83,0.1212,0.76,0.14
model-1644510502,1644510521.567,0.78,0.1757,0.73,0.1866
model-1644510502,1644510521.586,0.8,0.1535,0.71,0.1686
model-1644510502,1644510521.603,0.82,0.1439,0.71,0.1761
model-1644510502,1644510521.619,0.79,0.1374,0.77,0.1588
model-1644510502,1644510521.636,0.83,0.1308,0.73,0.1766
model-1644510502,1644510521.648,0.85,0.1387,0.81,0.1388
